Measurement Name :,20190808_resp_1_Day15,,Generated On :,"08/08/2019, 14:13:48",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
08.08.19 14:09:42,25.38,95.52,139.69,159,110.8,123.56,103.64,146.08,235.17,101.94,143.95,63.78,122.52,119.75,231.64,241.49,102.96,122.52,127.04,27.52,116.3,81.83,223.44,159.36,132.99,,17,968,29,18.04,
08.08.19 14:09:57,25.63,96.2,139.69,159,110.46,122.52,98.56,145.37,233.21,101.6,143.59,63.46,122.52,118.37,231.64,241.49,100.93,121.83,126.35,26.58,116.3,81.17,223.44,159,132.99,,17,968,29,18.02,
08.08.19 14:10:12,25.88,92.5,138.63,158.28,113.55,121.83,100.93,144.66,233.21,101.26,142.88,63.46,116.3,115.95,230.86,241.1,101.94,121.48,125.3,25.96,114.23,80.83,223.06,158.64,132.64,,17,968,29,18.02,
08.08.19 14:10:27,26.13,93.84,139.34,159,111.83,120.79,99.91,143.95,234.39,100.25,141.81,62.81,116.64,116.99,230.86,241.1,100.59,120.79,124.95,25.03,115.61,80.17,222.67,158.28,131.94,,17,968,29,18.02,
08.08.19 14:10:42,26.38,94.85,139.34,158.64,112.86,120.44,97.21,142.52,232.03,98.56,141.46,62.81,120.44,116.99,231.25,241.1,98.9,120.79,124.26,24.72,114.92,79.51,223.06,158.28,132.29,,17,968,29,18,
08.08.19 14:10:57,26.63,90.49,136.51,157.56,109.09,120.44,101.26,142.17,233.6,96.87,140.75,62.16,114.23,118.02,230.86,241.1,100.59,120.44,123.91,24.09,113.89,79.18,222.67,158.28,131.94,,17,968,29,18.02,
08.08.19 14:11:12,26.88,92.83,138.28,157.56,111.83,119.75,97.88,141.46,233.6,97.88,140.04,61.51,118.71,111.49,230.46,241.1,98.56,119.75,123.22,23.16,115.61,78.52,223.06,157.2,131.59,,17,968,29,18,
08.08.19 14:11:27,27.13,92.5,137.57,159.36,111.83,119.4,100.25,141.11,232.03,97.21,139.69,61.19,118.02,112.52,230.86,241.49,97.54,118.71,122.87,22.23,112.17,78.19,223.06,157.2,131.24,,17,968,29,18,
08.08.19 14:11:42,27.38,89.15,137.22,157.92,110.46,118.71,95.19,140.04,234.39,96.2,138.28,60.22,111.83,112.17,230.46,241.89,98.9,117.68,121.83,21.61,112.17,77.2,222.67,156.47,130.19,,17,968,29,18,
08.08.19 14:11:57,27.63,91.16,137.92,157.2,106.7,117.68,97.54,138.98,232.42,95.19,137.92,59.57,117.33,111.83,230.46,241.89,95.86,115.95,121.83,20.38,112.52,76.54,222.28,155.39,129.84,,17,968,29,18,
08.08.19 14:12:12,27.88,90.15,137.57,156.83,105,117.68,96.87,138.63,231.25,95.19,136.86,58.6,115.95,109.09,230.46,241.49,95.19,114.23,121.13,19.76,110.12,75.88,221.89,155.03,129.49,,17,968,29,18,
08.08.19 14:12:27,28.13,86.48,136.51,157.2,108.41,116.99,91.49,138.28,233.6,94.18,136.16,57.31,110.8,109.43,230.46,241.1,95.86,113.89,120.44,18.52,112.17,75.22,221.89,154.31,128.79,,17,968,29,18,
08.08.19 14:12:42,28.38,89.15,134.75,157.56,105.34,116.3,95.86,137.92,231.64,94.18,135.45,57.31,115.61,113.2,230.46,241.49,93.51,113.55,120.1,17.6,108.75,74.57,221.89,154.31,128.44,,17,968,29,18,
08.08.19 14:12:57,28.63,88.48,135.81,157.56,108.07,115.95,92.16,137.57,232.82,93.84,134.4,56.67,113.2,108.41,230.07,241.49,94.85,113.89,119.4,17.29,108.75,73.58,221.89,153.59,128.44,,17,968,29,17.98,
08.08.19 14:13:12,28.88,84.15,134.4,158.64,105,114.92,92.5,137.57,233.6,93.17,133.34,56.02,110.12,107.38,230.07,241.49,94.18,113.55,118.71,17.29,109.77,73.25,221.89,153.59,127.74,,17,968,29,17.98,
08.08.19 14:13:27,29.13,86.48,134.75,157.92,105.34,114.58,91.49,136.86,230.46,92.16,131.94,55.06,110.46,107.38,230.07,241.1,91.49,113.55,117.68,16.67,106.7,72.27,221.5,152.88,126.7,,17,968,29,18,
